community_id,size,dominant_tx_type,community_id_comm,avg_amount,recommendation
34359738392,1,p2p,34359738392.0,1263.87,"Сообщество #34359738392: 1 клиентов, средняя транзакция $1263.87, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_121
Предложить: групповые переводы, совместные цели накопления."
34359738391,1,p2p,34359738391.0,1089.014,"Сообщество #34359738391: 1 клиентов, средняя транзакция $1089.01, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_120
Предложить: групповые переводы, совместные цели накопления."
34359738390,1,deposit,34359738390.0,2450.3,"Сообщество #34359738390: 1 клиентов, средняя транзакция $2450.30, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_1181
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738389,1,,,,"Сообщество #34359738389: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_1179
Предложить: базовые программы лояльности."
34359738388,1,deposit,34359738388.0,1600.175,"Сообщество #34359738388: 1 клиентов, средняя транзакция $1600.17, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_1173
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738387,1,deposit,34359738387.0,83033.74333333333,"Сообщество #34359738387: 1 клиентов, средняя транзакция $83033.74, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_1165
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738386,1,deposit,34359738386.0,1403.48,"Сообщество #34359738386: 1 клиентов, средняя транзакция $1403.48, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_1162
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803899,1,deposit,25769803899.0,83017.04,"Сообщество #25769803899: 1 клиентов, средняя транзакция $83017.04, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_989
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803898,1,deposit,25769803898.0,1140.365,"Сообщество #25769803898: 1 клиентов, средняя транзакция $1140.37, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_934
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803897,1,,,,"Сообщество #25769803897: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_927
Предложить: базовые программы лояльности."
25769803896,1,deposit,25769803896.0,1675.5,"Сообщество #25769803896: 1 клиентов, средняя транзакция $1675.50, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_925
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803877,1,deposit,25769803877.0,1525.75,"Сообщество #25769803877: 1 клиентов, средняя транзакция $1525.75, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_781
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803876,1,deposit,25769803876.0,1153.8433333333332,"Сообщество #25769803876: 1 клиентов, средняя транзакция $1153.84, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_768
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803875,1,deposit,25769803875.0,2425.55,"Сообщество #25769803875: 1 клиентов, средняя транзакция $2425.55, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_753
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803874,1,,,,"Сообщество #25769803874: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_75
Предложить: базовые программы лояльности."
25769803873,1,deposit,25769803873.0,1825.35,"Сообщество #25769803873: 1 клиентов, средняя транзакция $1825.35, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_733
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803872,1,deposit,25769803872.0,985.0433333333334,"Сообщество #25769803872: 1 клиентов, средняя транзакция $985.04, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_732
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803871,1,,,,"Сообщество #25769803871: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_711
Предложить: базовые программы лояльности."
25769803870,1,p2p,25769803870.0,950.515,"Сообщество #25769803870: 1 клиентов, средняя транзакция $950.51, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_708
Предложить: групповые переводы, совместные цели накопления."
25769803869,1,p2p,25769803869.0,117952.185,"Сообщество #25769803869: 1 клиентов, средняя транзакция $117952.18, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_703
Предложить: групповые переводы, совместные цели накопления."
25769803868,1,deposit,25769803868.0,1294.74,"Сообщество #25769803868: 1 клиентов, средняя транзакция $1294.74, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_684
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803867,1,p2p,25769803867.0,2371.0533333333333,"Сообщество #25769803867: 1 клиентов, средняя транзакция $2371.05, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_68
Предложить: групповые переводы, совместные цели накопления."
25769803866,1,deposit,25769803866.0,1125.425,"Сообщество #25769803866: 1 клиентов, средняя транзакция $1125.42, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_674
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803865,1,deposit,25769803865.0,3272.628148148148,"Сообщество #25769803865: 1 клиентов, средняя транзакция $3272.63, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_67
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803864,1,deposit,25769803864.0,1040.775,"Сообщество #25769803864: 1 клиентов, средняя транзакция $1040.78, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_66
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803863,1,deposit,25769803863.0,4950.7,"Сообщество #25769803863: 1 клиентов, средняя транзакция $4950.70, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_649
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803878,1,deposit,25769803878.0,950.73,"Сообщество #25769803878: 1 клиентов, средняя транзакция $950.73, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_783
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803879,1,deposit,25769803879.0,1132.51,"Сообщество #25769803879: 1 клиентов, средняя транзакция $1132.51, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_794
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803880,1,deposit,25769803880.0,1382.7199999999998,"Сообщество #25769803880: 1 клиентов, средняя транзакция $1382.72, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_802
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803889,1,deposit,25769803889.0,1387.07,"Сообщество #25769803889: 1 клиентов, средняя транзакция $1387.07, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_874
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803895,1,p2p,25769803895.0,919.84,"Сообщество #25769803895: 1 клиентов, средняя транзакция $919.84, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_919
Предложить: групповые переводы, совместные цели накопления."
25769803894,1,deposit,25769803894.0,1227.4692,"Сообщество #25769803894: 1 клиентов, средняя транзакция $1227.47, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_912
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803893,1,withdrawal,25769803893.0,841.8933333333334,"Сообщество #25769803893: 1 клиентов, средняя транзакция $841.89, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_904
Предложить: кэшбэк в популярных магазинах (N/A), программы лояльности."
25769803892,1,,,,"Сообщество #25769803892: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_903
Предложить: базовые программы лояльности."
25769803891,1,p2p,25769803891.0,865.36,"Сообщество #25769803891: 1 клиентов, средняя транзакция $865.36, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_89
Предложить: групповые переводы, совместные цели накопления."
25769803890,1,deposit,25769803890.0,2625.325,"Сообщество #25769803890: 1 клиентов, средняя транзакция $2625.32, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_881
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803888,1,p2p,25769803888.0,1215.74,"Сообщество #25769803888: 1 клиентов, средняя транзакция $1215.74, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_863
Предложить: групповые переводы, совместные цели накопления."
25769803881,1,deposit,25769803881.0,1033.07,"Сообщество #25769803881: 1 клиентов, средняя транзакция $1033.07, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_806
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803887,1,deposit,25769803887.0,825.29,"Сообщество #25769803887: 1 клиентов, средняя транзакция $825.29, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_856
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803886,1,deposit,25769803886.0,1134.895,"Сообщество #25769803886: 1 клиентов, средняя транзакция $1134.89, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_838
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803885,1,p2p,25769803885.0,1213.0,"Сообщество #25769803885: 1 клиентов, средняя транзакция $1213.00, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_827
Предложить: групповые переводы, совместные цели накопления."
25769803884,1,deposit,25769803884.0,1283.98,"Сообщество #25769803884: 1 клиентов, средняя транзакция $1283.98, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_822
Предложить: накопительные счета, инвестиции с защитой капитала."
25769803883,1,p2p,25769803883.0,1044.7066666666667,"Сообщество #25769803883: 1 клиентов, средняя транзакция $1044.71, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_82
Предложить: групповые переводы, совместные цели накопления."
25769803882,1,deposit,25769803882.0,1083.425,"Сообщество #25769803882: 1 клиентов, средняя транзакция $1083.42, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_810
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738401,1,p2p,34359738401.0,978.8375,"Сообщество #34359738401: 1 клиентов, средняя транзакция $978.84, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_176
Предложить: групповые переводы, совместные цели накопления."
34359738403,1,p2p,34359738403.0,1033.998,"Сообщество #34359738403: 1 клиентов, средняя транзакция $1034.00, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_188
Предложить: групповые переводы, совместные цели накопления."
25769803861,1,p2p,25769803861.0,1246.87,"Сообщество #25769803861: 1 клиентов, средняя транзакция $1246.87, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_624
Предложить: групповые переводы, совместные цели накопления."
34359738458,1,p2p,34359738458.0,1234.1899999999998,"Сообщество #34359738458: 1 клиентов, средняя транзакция $1234.19, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_8
Предложить: групповые переводы, совместные цели накопления."
34359738456,1,p2p,34359738456.0,1155.765,"Сообщество #34359738456: 1 клиентов, средняя транзакция $1155.77, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_776
Предложить: групповые переводы, совместные цели накопления."
34359738455,1,p2p,34359738455.0,5379.425,"Сообщество #34359738455: 1 клиентов, средняя транзакция $5379.43, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_77
Предложить: групповые переводы, совместные цели накопления."
34359738454,1,deposit,34359738454.0,1080.69,"Сообщество #34359738454: 1 клиентов, средняя транзакция $1080.69, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_762
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738453,1,deposit,34359738453.0,1129.425,"Сообщество #34359738453: 1 клиентов, средняя транзакция $1129.42, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_742
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738452,1,deposit,34359738452.0,1079.07,"Сообщество #34359738452: 1 клиентов, средняя транзакция $1079.07, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_738
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738451,1,deposit,34359738451.0,4043.306666666667,"Сообщество #34359738451: 1 клиентов, средняя транзакция $4043.31, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_694
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738450,1,deposit,34359738450.0,4352.21,"Сообщество #34359738450: 1 клиентов, средняя транзакция $4352.21, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_673
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738449,1,p2p,34359738449.0,938.8,"Сообщество #34359738449: 1 клиентов, средняя транзакция $938.80, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_664
Предложить: групповые переводы, совместные цели накопления."
34359738448,1,p2p,34359738448.0,2438.426,"Сообщество #34359738448: 1 клиентов, средняя транзакция $2438.43, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_652
Предложить: групповые переводы, совместные цели накопления."
34359738447,1,deposit,34359738447.0,4450.8,"Сообщество #34359738447: 1 клиентов, средняя транзакция $4450.80, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_633
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738446,1,deposit,34359738446.0,8203.995064935065,"Сообщество #34359738446: 1 клиентов, средняя транзакция $8204.00, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_626
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738445,1,deposit,34359738445.0,5977.996666666666,"Сообщество #34359738445: 1 клиентов, средняя транзакция $5978.00, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_622
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738444,1,p2p,34359738444.0,996.2075000000001,"Сообщество #34359738444: 1 клиентов, средняя транзакция $996.21, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_616
Предложить: групповые переводы, совместные цели накопления."
34359738443,1,deposit,34359738443.0,658.765,"Сообщество #34359738443: 1 клиентов, средняя транзакция $658.76, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_61
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738442,1,p2p,34359738442.0,1066.27,"Сообщество #34359738442: 1 клиентов, средняя транзакция $1066.27, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_608
Предложить: групповые переводы, совместные цели накопления."
34359738457,1,deposit,34359738457.0,4472.7625,"Сообщество #34359738457: 1 клиентов, средняя транзакция $4472.76, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_796
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738459,1,deposit,34359738459.0,1575.1999999999998,"Сообщество #34359738459: 1 клиентов, средняя транзакция $1575.20, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_821
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738404,1,p2p,34359738404.0,981.0699999999999,"Сообщество #34359738404: 1 клиентов, средняя транзакция $981.07, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_200
Предложить: групповые переводы, совместные цели накопления."
34359738460,1,deposit,34359738460.0,957.1933333333333,"Сообщество #34359738460: 1 клиентов, средняя транзакция $957.19, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_832
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738475,1,withdrawal,34359738475.0,4780.805,"Сообщество #34359738475: 1 клиентов, средняя транзакция $4780.81, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_976
Предложить: кэшбэк в популярных магазинах (Ozon), программы лояльности."
34359738474,1,deposit,34359738474.0,2706.23,"Сообщество #34359738474: 1 клиентов, средняя транзакция $2706.23, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_973
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738473,1,withdrawal,34359738473.0,895.72,"Сообщество #34359738473: 1 клиентов, средняя транзакция $895.72, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_972
Предложить: кэшбэк в популярных магазинах (N/A), программы лояльности."
34359738472,1,p2p,34359738472.0,823.03,"Сообщество #34359738472: 1 клиентов, средняя транзакция $823.03, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_959
Предложить: групповые переводы, совместные цели накопления."
34359738471,1,withdrawal,34359738471.0,821.6,"Сообщество #34359738471: 1 клиентов, средняя транзакция $821.60, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_952
Предложить: кэшбэк в популярных магазинах (Zalando), программы лояльности."
34359738470,1,withdrawal,34359738470.0,944.9033333333333,"Сообщество #34359738470: 1 клиентов, средняя транзакция $944.90, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_948
Предложить: кэшбэк в популярных магазинах (N/A), программы лояльности."
34359738469,1,withdrawal,34359738469.0,970.1375,"Сообщество #34359738469: 1 клиентов, средняя транзакция $970.14, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_924
Предложить: кэшбэк в популярных магазинах (Carrefour), программы лояльности."
34359738468,1,withdrawal,34359738468.0,1068.26,"Сообщество #34359738468: 1 клиентов, средняя транзакция $1068.26, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_888
Предложить: кэшбэк в популярных магазинах (Zalando), программы лояльности."
34359738467,1,deposit,34359738467.0,2625.85,"Сообщество #34359738467: 1 клиентов, средняя транзакция $2625.85, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_873
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738466,1,deposit,34359738466.0,1136.01,"Сообщество #34359738466: 1 клиентов, средняя транзакция $1136.01, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_862
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738465,1,,,,"Сообщество #34359738465: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_855
Предложить: базовые программы лояльности."
34359738464,1,p2p,34359738464.0,1161.97,"Сообщество #34359738464: 1 клиентов, средняя транзакция $1161.97, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_848
Предложить: групповые переводы, совместные цели накопления."
34359738463,1,p2p,34359738463.0,820.35,"Сообщество #34359738463: 1 клиентов, средняя транзакция $820.35, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_84
Предложить: групповые переводы, совместные цели накопления."
34359738462,1,withdrawal,34359738462.0,3264.8046153846153,"Сообщество #34359738462: 1 клиентов, средняя транзакция $3264.80, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_836
Предложить: кэшбэк в популярных магазинах (Walmart), программы лояльности."
34359738461,1,p2p,34359738461.0,74001.15666666666,"Сообщество #34359738461: 1 клиентов, средняя транзакция $74001.16, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_835
Предложить: групповые переводы, совместные цели накопления."
34359738441,1,,,,"Сообщество #34359738441: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_603
Предложить: базовые программы лояльности."
34359738440,1,p2p,34359738440.0,2809.556,"Сообщество #34359738440: 1 клиентов, средняя транзакция $2809.56, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_584
Предложить: групповые переводы, совместные цели накопления."
34359738439,1,deposit,34359738439.0,3350.3,"Сообщество #34359738439: 1 клиентов, средняя транзакция $3350.30, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_581
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738438,1,p2p,34359738438.0,1078.435,"Сообщество #34359738438: 1 клиентов, средняя транзакция $1078.43, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_53
Предложить: групповые переводы, совместные цели накопления."
34359738419,1,deposit,34359738419.0,4321.98,"Сообщество #34359738419: 1 клиентов, средняя транзакция $4321.98, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_315
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738418,1,deposit,34359738418.0,1240.6929166666666,"Сообщество #34359738418: 1 клиентов, средняя транзакция $1240.69, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_31
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738417,1,deposit,34359738417.0,950.74,"Сообщество #34359738417: 1 клиентов, средняя транзакция $950.74, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_303
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738416,1,deposit,34359738416.0,1111.585,"Сообщество #34359738416: 1 клиентов, средняя транзакция $1111.59, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_299
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738415,1,,,,"Сообщество #34359738415: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_289
Предложить: базовые программы лояльности."
34359738414,1,deposit,34359738414.0,1001.365,"Сообщество #34359738414: 1 клиентов, средняя транзакция $1001.37, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_254
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738413,1,,,,"Сообщество #34359738413: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_253
Предложить: базовые программы лояльности."
34359738412,1,p2p,34359738412.0,878.9220000000001,"Сообщество #34359738412: 1 клиентов, средняя транзакция $878.92, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_252
Предложить: групповые переводы, совместные цели накопления."
34359738411,1,deposit,34359738411.0,1251.1599999999999,"Сообщество #34359738411: 1 клиентов, средняя транзакция $1251.16, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_246
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738410,1,deposit,34359738410.0,3053.0866666666666,"Сообщество #34359738410: 1 клиентов, средняя транзакция $3053.09, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_243
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738409,1,deposit,34359738409.0,859.3,"Сообщество #34359738409: 1 клиентов, средняя транзакция $859.30, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_239
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738408,1,deposit,34359738408.0,2644.7,"Сообщество #34359738408: 1 клиентов, средняя транзакция $2644.70, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_227
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738407,1,,,,"Сообщество #34359738407: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_221
Предложить: базовые программы лояльности."
34359738406,1,deposit,34359738406.0,1048.985,"Сообщество #34359738406: 1 клиентов, средняя транзакция $1048.98, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_210
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738405,1,p2p,34359738405.0,1052.47,"Сообщество #34359738405: 1 клиентов, средняя транзакция $1052.47, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_21
Предложить: групповые переводы, совместные цели накопления."
34359738420,1,deposit,34359738420.0,1005.72,"Сообщество #34359738420: 1 клиентов, средняя транзакция $1005.72, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_326
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738421,1,deposit,34359738421.0,1138.95,"Сообщество #34359738421: 1 клиентов, средняя транзакция $1138.95, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_34
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738422,1,,,,"Сообщество #34359738422: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_349
Предложить: базовые программы лояльности."
34359738431,1,deposit,34359738431.0,1111.75,"Сообщество #34359738431: 1 клиентов, средняя транзакция $1111.75, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_434
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738437,1,deposit,34359738437.0,5974.349999999999,"Сообщество #34359738437: 1 клиентов, средняя транзакция $5974.35, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_526
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738436,1,p2p,34359738436.0,887.02,"Сообщество #34359738436: 1 клиентов, средняя транзакция $887.02, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_487
Предложить: групповые переводы, совместные цели накопления."
34359738435,1,deposit,34359738435.0,2450.15,"Сообщество #34359738435: 1 клиентов, средняя транзакция $2450.15, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_477
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738434,1,p2p,34359738434.0,2377.35,"Сообщество #34359738434: 1 клиентов, средняя транзакция $2377.35, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_47
Предложить: групповые переводы, совместные цели накопления."
34359738433,1,deposit,34359738433.0,3563.465,"Сообщество #34359738433: 1 клиентов, средняя транзакция $3563.47, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_457
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738432,1,p2p,34359738432.0,83142.155,"Сообщество #34359738432: 1 клиентов, средняя транзакция $83142.15, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_439
Предложить: групповые переводы, совместные цели накопления."
34359738430,1,deposit,34359738430.0,3450.1,"Сообщество #34359738430: 1 клиентов, средняя транзакция $3450.10, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_433
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738423,1,p2p,34359738423.0,2876.43,"Сообщество #34359738423: 1 клиентов, средняя транзакция $2876.43, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_385
Предложить: групповые переводы, совместные цели накопления."
34359738429,1,deposit,34359738429.0,1061.545,"Сообщество #34359738429: 1 клиентов, средняя транзакция $1061.55, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_426
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738428,1,deposit,34359738428.0,4350.65,"Сообщество #34359738428: 1 клиентов, средняя транзакция $4350.65, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_425
Предложить: накопительные счета, инвестиции с защитой капитала."
34359738427,1,p2p,34359738427.0,851.8825,"Сообщество #34359738427: 1 клиентов, средняя транзакция $851.88, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_420
Предложить: групповые переводы, совместные цели накопления."
